Gender,Own_car,Own_property,Work_phone,Phone,Email,Unemployed,Num_children,Num_family,Account_length,Total_income,Age,Years_employed,Income_type,Education_type,Family_status,Housing_type,Occupation_type,Target
0,0,1,0,0,0,1,0,2,5,148500,57,0,1,4,1,1,12,0
1,0,1,0,0,0,0,0,1,25,180000,27,2,0,4,3,5,10,0
1,0,1,0,0,0,0,3,5,10,157500,38,7,4,4,1,1,8,0
1,1,0,0,0,0,0,0,2,1,292500,57,7,0,4,1,1,12,0
0,1,0,0,1,0,0,0,2,6,135000,27,1,4,4,0,5,15,0
1,1,1,0,0,0,0,2,4,41,337500,35,10,2,4,1,3,8,0
0,1,1,0,0,0,0,0,2,30,157500,47,14,4,4,1,1,10,0
0,0,1,0,0,0,1,0,1,7,247500,61,0,1,4,4,1,12,0
0,0,1,0,0,0,0,0,1,12,157500,22,0,4,2,3,1,3,0
0,0,1,0,0,0,0,0,1,56,180000,35,1,4,4,3,1,6,0
1,1,0,0,0,0,0,0,2,25,135000,33,0,4,4,1,1,4,0
0,0,1,0,0,0,1,0,1,54,202500,59,0,1,4,4,1,12,0
0,0,1,0,0,0,1,0,2,56,360000,60,0,1,1,1,1,12,0
0,0,1,1,1,0,0,0,1,9,135000,27,8,2,4,3,1,6,0
1,1,0,0,0,0,0,0,2,41,292500,49,1,4,1,1,1,10,0
1,1,0,0,0,0,0,0,2,23,112500,27,2,4,4,1,1,8,0
0,0,1,0,0,1,0,1,2,9,81000,25,3,0,4,3,1,12,1
1,0,1,0,0,0,0,0,2,15,135000,41,8,4,4,1,1,8,0
0,0,0,0,0,0,0,1,3,40,157500,31,4,4,4,0,1,3,1
1,1,1,1,1,0,0,2,4,60,130500,31,7,4,4,1,1,8,1
0,0,1,0,0,0,0,0,2,16,247500,41,1,0,4,1,1,15,0
0,1,1,0,0,1,0,1,3,23,189000,44,2,4,3,1,1,3,0
0,0,1,0,0,0,0,0,1,29,315000,60,35,4,1,2,1,3,0
1,1,0,0,0,0,0,0,2,18,162000,35,2,4,4,1,1,8,0
1,1,1,1,1,1,0,1,3,56,810000,50,12,0,1,1,1,12,1
0,0,1,0,1,1,0,0,1,39,337500,45,1,0,1,3,1,10,0
1,1,0,1,0,0,0,1,3,24,135000,30,4,4,4,1,1,10,0
0,0,0,0,0,1,0,1,3,22,112500,29,0,4,1,1,1,3,0
1,0,1,0,0,0,0,1,3,14,112500,50,14,4,4,1,1,8,0
1,1,1,0,0,0,0,1,3,16,450000,47,4,0,1,1,1,12,0
0,1,1,0,1,0,0,0,2,23,207000,35,8,4,4,1,1,13,0
0,0,1,0,0,0,1,0,2,18,202500,56,0,1,4,1,1,12,0
1,0,1,1,1,0,0,0,2,12,180000,49,4,4,4,1,1,8,0
0,0,1,0,0,0,1,0,2,23,58500,56,0,1,1,1,1,12,0
1,1,0,0,0,0,0,1,3,46,135000,34,2,4,1,1,1,8,0
1,1,1,0,1,0,0,0,2,16,315000,43,6,4,2,1,1,10,0
1,1,0,0,1,0,0,0,2,5,112500,36,1,0,1,1,5,3,0
0,0,1,0,0,0,1,0,2,21,121500,57,0,1,4,1,1,12,0
1,0,1,0,1,0,0,1,3,54,202500,40,0,0,4,1,1,17,1
1,0,0,1,1,0,0,2,4,6,171000,37,15,4,4,1,2,3,0
0,1,0,0,0,0,1,0,2,27,58500,64,0,1,3,1,1,12,0
0,0,0,1,0,0,0,0,2,16,49500,50,0,4,4,1,1,1,0
1,1,1,1,0,0,0,0,2,19,225000,52,3,4,4,1,1,10,0
1,0,0,1,1,0,0,1,3,56,180000,39,11,4,4,1,2,8,0
1,0,0,1,1,0,0,0,2,28,180000,36,6,4,1,1,5,6,0
1,1,0,1,0,0,0,0,2,44,427500,45,4,4,1,1,1,10,0
0,0,1,0,1,0,0,0,2,3,225000,25,4,0,1,1,1,10,1
0,0,0,1,0,0,0,0,1,48,94500,42,1,4,4,3,1,8,0
1,1,0,1,0,0,0,0,2,51,225000,26,7,4,4,1,1,8,1
0,0,0,1,0,0,0,3,5,16,135000,37,2,0,4,1,3,3,0
1,1,0,1,0,0,0,0,2,27,148500,28,8,2,4,1,1,12,0
0,0,0,0,1,0,0,0,2,9,90000,30,1,0,4,1,1,12,0
1,1,1,1,1,0,0,0,1,2,315000,48,0,4,4,3,1,8,0
0,0,1,0,1,0,1,0,2,33,121500,61,0,1,4,1,1,12,0
0,0,0,0,1,0,0,0,1,13,157500,31,5,4,2,2,1,12,0
0,0,0,1,0,0,0,0,1,9,90000,23,0,4,1,3,5,16,1
0,1,1,0,0,0,0,0,2,45,450000,27,7,0,1,1,1,0,0
0,0,1,0,0,0,0,1,2,22,243000,46,1,2,1,2,1,10,0
0,0,0,1,1,1,0,0,1,60,202500,42,8,4,4,2,1,6,1
1,1,1,0,0,1,0,0,2,2,247500,54,3,0,1,1,1,6,0
0,0,0,1,0,0,0,0,2,49,126000,49,10,2,4,1,1,11,0
1,1,1,0,0,0,0,0,2,45,112500,51,12,4,4,1,1,8,0
0,0,0,1,1,0,0,1,3,35,198000,27,3,4,4,1,1,2,0
0,0,0,1,1,0,0,0,2,19,225000,50,1,4,4,1,1,12,1
1,0,0,0,1,0,0,1,3,9,292500,42,21,2,4,1,1,12,0
1,0,0,1,1,0,0,0,2,24,157500,33,9,4,4,1,4,8,1
0,0,1,1,1,0,0,0,1,13,112500,47,7,4,4,2,1,15,0
0,1,0,0,0,0,1,0,2,15,117000,62,0,1,4,1,1,12,0
0,1,1,0,0,1,0,0,2,20,175500,46,9,0,1,1,1,12,1
1,1,0,1,0,0,0,0,2,54,247500,44,2,0,1,1,1,4,0
0,0,0,1,1,0,0,0,2,44,45000,50,10,2,4,1,1,3,0
0,1,1,0,0,0,0,0,1,11,292500,36,5,0,4,3,1,14,0
0,0,0,1,0,0,0,0,2,18,337500,49,4,0,4,1,4,10,0
0,0,1,0,0,0,0,1,3,28,225000,38,10,0,4,1,1,14,0
1,1,1,0,0,0,0,1,3,5,135000,27,4,4,4,1,1,8,0
0,1,1,0,1,1,0,1,3,41,207000,29,6,4,1,1,1,0,0
0,1,1,0,1,0,0,0,2,48,135000,44,1,4,3,1,1,6,0
1,1,0,1,1,0,0,0,2,56,112500,60,6,0,4,1,5,4,0
0,0,1,0,1,0,0,1,3,18,270000,36,1,0,1,1,1,10,0
0,0,1,0,0,0,0,0,2,47,202500,62,40,0,4,1,1,6,1
0,1,1,0,1,0,0,1,3,31,119700,35,9,4,1,1,1,12,1
0,1,1,0,0,0,0,0,2,24,81000,30,7,2,1,1,1,3,0
1,0,0,0,1,0,0,0,1,5,144000,28,4,4,4,3,5,12,0
0,0,1,0,0,0,1,0,2,25,292500,56,0,1,4,1,1,12,0
0,0,1,1,1,0,0,0,2,24,99000,54,9,4,4,1,1,15,0
0,1,1,1,1,0,0,1,2,49,292500,37,0,0,2,3,1,0,0
1,1,1,0,0,1,0,1,3,21,225000,34,3,4,4,1,2,4,0
1,1,1,0,1,0,0,1,3,36,135000,35,4,0,4,1,1,8,0
0,0,1,0,0,0,0,1,2,8,112500,43,4,4,4,3,1,1,0
0,0,1,0,0,0,0,1,3,10,180000,45,5,4,4,1,1,15,1
0,0,1,0,0,0,0,0,2,57,112500,63,1,4,4,1,1,12,0
0,0,1,0,1,0,0,1,2,17,157500,42,6,0,4,3,1,12,0
0,0,1,1,1,0,0,0,2,14,157500,46,2,0,4,1,1,3,1
0,0,1,0,0,1,0,0,1,33,270000,50,5,4,4,2,1,8,1
1,1,1,1,1,0,0,0,1,37,225000,39,5,4,4,3,1,8,0
0,1,0,1,1,0,0,0,2,45,450000,54,15,0,1,1,1,10,0
0,0,1,1,1,0,0,2,4,41,157500,30,11,0,1,1,1,8,0
1,1,1,0,1,0,0,0,2,38,360000,31,11,0,4,1,1,8,0
1,0,1,0,0,1,0,0,1,18,270000,31,0,0,2,3,1,15,0
1,1,1,0,0,0,0,0,2,51,270000,50,6,4,4,1,1,12,0
1,1,1,0,1,0,0,0,2,47,382500,32,4,4,1,1,1,7,0
0,0,0,1,0,0,0,0,1,21,234000,49,4,4,4,3,1,1,0
1,1,0,0,1,0,0,0,2,12,382500,41,4,0,4,0,1,10,1
1,0,1,1,0,0,0,1,3,24,112500,39,0,4,4,1,1,12,0
1,1,0,0,0,1,0,0,1,11,117000,24,0,4,4,3,1,12,0
1,1,0,0,1,1,0,0,2,29,315000,56,30,4,1,1,1,12,0
1,1,1,0,0,1,0,1,2,45,270000,41,0,0,1,2,1,6,0
0,0,0,0,0,0,0,0,1,40,157500,23,0,4,4,3,2,8,0
0,1,1,0,0,1,0,2,4,1,180000,31,3,0,1,0,1,15,0
1,1,1,1,0,1,0,0,2,18,135000,32,9,0,1,1,1,8,0
0,1,1,0,1,0,0,0,2,19,112500,50,2,4,1,1,1,6,0
0,1,1,0,0,0,1,0,2,23,675000,59,0,1,1,1,1,12,1
0,0,1,0,0,0,0,0,2,44,103500,52,8,4,4,1,1,1,1
1,0,1,0,0,0,0,0,1,19,517500,29,0,0,1,3,1,3,0
0,0,0,0,0,0,0,0,2,9,135000,36,10,0,4,1,1,15,1
0,0,0,0,0,0,0,0,2,44,157500,31,8,4,1,1,1,15,0
0,0,1,0,0,0,0,0,1,4,166500,25,0,4,2,3,1,6,0
0,1,1,0,1,1,0,0,1,4,540000,52,0,0,1,2,1,12,0
1,0,1,0,0,0,0,1,3,3,135000,32,1,4,4,1,1,8,0
1,0,1,0,0,0,0,0,2,6,360000,45,7,0,2,0,1,10,0
1,0,0,0,0,0,0,0,1,16,157500,33,0,4,4,3,1,8,0
0,0,1,1,0,0,0,2,4,58,135000,27,5,0,3,0,5,15,1
0,0,1,0,0,0,0,0,2,54,112500,28,1,4,1,0,1,3,0
0,0,1,0,1,0,0,0,2,0,900000,51,3,4,1,1,1,12,0
0,0,1,0,0,0,0,0,2,55,135000,39,7,4,4,1,4,8,0
0,0,1,0,1,0,0,0,1,55,166500,43,7,0,4,3,1,8,0
1,1,1,0,0,0,0,0,2,20,202500,40,3,4,4,1,1,8,0
1,0,1,1,0,0,0,0,2,31,54000,55,5,4,4,1,1,8,0
1,0,1,0,1,0,0,0,1,36,247500,42,6,0,1,4,1,8,1
1,0,1,0,1,1,0,0,1,15,148500,33,3,4,1,2,1,10,0
1,0,0,0,0,0,0,1,3,21,135000,34,6,4,4,1,1,9,0
0,0,1,1,1,0,0,1,3,19,225000,30,4,0,1,1,1,18,0
0,0,1,1,1,0,0,0,2,50,180000,59,2,4,4,1,1,12,0
1,1,1,0,0,0,0,2,4,11,171000,36,3,4,4,1,1,3,1
0,0,1,1,1,0,0,0,2,39,270000,55,3,2,4,1,1,18,0
0,0,0,1,1,0,0,1,3,11,112500,40,7,4,4,0,1,3,0
1,0,1,1,0,0,0,0,1,24,90000,24,2,4,4,3,1,8,0
1,1,0,0,1,1,0,0,2,11,306000,31,4,4,2,0,1,8,1
0,1,1,0,0,1,0,0,1,1,108000,47,2,4,4,2,1,1,0
1,1,1,1,0,0,0,2,4,27,112500,27,5,4,4,1,1,11,0
1,1,1,1,1,0,0,0,2,22,121500,52,9,0,4,1,1,4,0
0,1,0,1,0,0,0,1,3,59,67500,37,14,2,1,1,1,6,0
1,1,1,1,1,0,0,1,3,24,360000,24,4,0,2,1,1,10,0
0,0,1,1,0,0,0,0,1,58,94500,50,5,2,1,2,1,8,0
0,1,0,1,1,0,0,0,2,7,135000,34,4,4,1,1,1,12,0
1,1,1,1,1,0,0,0,2,16,450000,58,15,0,4,1,1,10,0
0,0,1,0,0,1,0,2,4,1,157500,38,6,2,4,1,1,3,0
0,0,1,1,1,0,0,0,2,17,225000,34,3,0,1,0,1,15,0
1,1,1,1,1,0,0,0,2,56,112500,30,5,4,4,1,1,8,0
0,0,1,0,0,0,0,1,3,5,112500,40,7,2,4,1,1,10,0
1,1,1,1,1,0,0,0,2,14,360000,51,14,4,1,1,1,10,0
0,0,1,0,1,0,1,0,2,13,157500,57,0,1,4,1,1,12,0
0,0,0,1,1,0,0,0,2,4,157500,28,4,0,4,1,1,15,0
0,0,1,0,1,0,1,0,2,21,112500,57,0,1,4,1,1,12,0
0,0,1,1,0,0,0,0,1,45,112500,56,35,2,4,3,1,3,0
0,0,1,1,0,0,0,0,2,3,90000,33,1,4,4,1,1,8,0
1,0,0,1,0,0,0,0,2,4,180000,44,11,4,3,1,3,10,0
0,1,0,1,1,0,0,0,2,20,360000,44,4,0,2,1,1,10,0
0,1,0,1,1,0,0,0,2,9,72000,41,0,4,4,1,1,11,0
1,1,0,0,0,0,0,2,4,39,202500,43,10,4,4,1,1,8,0
0,0,0,0,1,0,1,0,2,5,67500,62,0,1,3,1,1,12,0
0,0,0,1,1,0,0,0,1,47,135000,43,1,4,4,4,1,8,1
1,0,0,1,1,0,0,0,2,40,180000,39,0,4,4,1,1,8,0
0,0,0,0,1,0,1,0,2,6,144000,56,0,1,4,1,1,12,0
0,0,0,0,1,0,0,2,4,33,112500,34,1,4,4,1,2,11,0
1,0,0,1,0,0,0,1,3,47,121500,36,3,4,4,1,1,4,0
0,0,0,1,0,0,0,0,2,16,27000,40,13,4,1,0,1,10,1
1,0,0,1,1,0,0,0,2,3,270000,47,1,4,1,1,4,10,0
0,0,0,0,1,1,1,0,2,42,94500,58,0,1,4,1,1,12,0
1,0,0,1,0,0,0,0,2,13,270000,56,1,4,4,0,1,2,0
0,0,0,0,1,0,0,0,2,53,270000,31,6,2,1,1,1,0,0
1,1,0,0,0,0,1,0,2,43,162000,54,0,1,1,1,1,12,0
0,0,0,1,1,0,0,0,2,41,990000,61,6,2,1,1,1,3,0
0,1,0,1,1,0,0,2,3,52,112500,44,6,4,4,3,1,8,1
0,1,0,0,0,0,1,0,1,22,180000,64,0,1,1,2,1,12,0
0,0,0,0,1,0,0,0,2,54,135000,46,2,4,1,1,1,15,0
0,0,0,1,0,0,0,0,1,43,216000,54,1,4,4,2,1,1,0
0,0,0,0,1,0,0,0,2,27,112500,48,1,0,4,1,1,15,0
0,0,0,1,0,0,0,2,4,44,72000,33,6,0,4,1,1,15,0
1,1,0,1,1,0,0,2,4,4,157500,26,7,4,4,1,1,4,0
0,0,0,0,0,0,0,0,2,29,67500,46,15,0,4,1,1,15,0
0,0,0,0,0,0,1,0,2,38,162000,58,0,1,4,1,1,12,0
1,0,0,1,1,0,0,0,2,8,135000,36,1,4,4,1,1,8,0
0,0,0,0,1,0,0,0,1,41,121500,32,1,4,4,3,1,15,0
1,0,0,1,0,0,0,0,2,35,225000,57,32,4,4,1,1,8,0
0,0,0,1,0,0,0,0,2,43,112500,43,12,4,4,0,1,0,0
1,0,0,1,0,0,0,0,1,19,117000,22,2,4,1,3,1,15,1
0,0,0,1,1,0,0,0,2,40,270000,54,1,0,4,1,1,2,0
0,0,0,0,0,0,0,0,2,7,121500,26,4,4,1,1,1,3,0
0,0,0,1,1,0,0,0,1,6,112500,35,1,4,1,3,0,3,0
1,0,0,1,0,1,0,0,2,4,180000,21,0,4,2,0,5,3,1
1,1,0,1,0,0,0,0,2,51,270000,50,1,4,4,0,1,3,0
0,0,0,1,1,0,0,0,2,58,270000,48,4,4,4,1,1,6,0
0,0,0,1,1,0,0,0,2,33,157500,46,3,0,1,1,1,8,0
1,0,0,1,1,0,0,0,1,14,225000,43,8,4,1,2,1,8,0
0,1,0,0,0,1,0,0,2,46,216000,29,4,0,1,1,2,12,0
0,0,0,0,1,0,0,0,2,49,135000,41,6,0,4,1,1,10,0
1,0,0,0,1,0,0,1,3,20,157500,33,1,4,1,1,1,12,0
1,1,0,0,0,0,0,1,3,5,180000,54,20,4,4,0,1,4,0
0,0,0,1,0,0,0,0,2,51,135000,37,5,4,4,1,1,6,0
1,1,0,1,0,1,0,0,2,8,180000,28,8,4,1,1,1,10,0
0,0,0,0,1,0,1,0,2,27,157500,58,0,1,4,1,1,12,0
0,0,0,1,0,0,0,0,2,43,162000,37,11,0,4,1,1,3,0
0,0,0,0,1,0,1,0,2,40,90000,60,0,1,4,1,1,12,0
1,0,0,0,1,0,0,0,2,33,180000,36,4,4,4,1,1,17,0
1,1,0,1,0,0,0,0,2,49,180000,46,2,4,4,1,1,8,0
0,0,0,0,0,0,1,0,1,50,112500,60,0,1,4,3,1,12,0
1,0,0,0,0,0,0,0,2,28,112500,51,0,4,4,1,1,8,0
1,0,0,1,1,0,0,0,2,11,126000,53,15,4,3,1,1,12,0
1,1,0,1,1,0,0,0,2,40,315000,38,13,0,1,1,1,10,0
0,0,0,0,0,0,0,0,2,43,94500,46,0,4,1,1,1,17,0
1,1,0,0,0,0,0,0,2,7,135000,39,5,4,4,1,1,4,1
0,0,0,1,1,0,0,0,2,28,157500,29,3,0,4,1,2,15,0
0,1,0,1,1,0,0,0,1,31,112500,48,28,0,4,2,1,11,1
1,1,0,0,0,0,0,0,2,7,157500,42,10,4,4,1,1,15,0
0,0,0,0,0,0,1,0,2,53,60750,62,0,1,4,1,1,12,0
0,0,0,1,1,0,0,0,2,53,76500,47,17,2,4,0,1,11,0
1,0,0,1,1,0,0,0,2,17,270000,43,19,4,4,1,1,8,0
0,0,0,0,0,0,0,0,1,48,76500,53,8,4,4,4,1,15,1
0,0,0,0,0,0,1,0,2,52,450000,58,0,1,4,1,2,12,0
0,1,0,1,0,0,0,0,1,18,202500,25,3,0,1,3,1,3,0
0,0,0,0,0,0,0,0,2,48,67500,50,15,4,4,1,1,12,0
0,0,0,0,1,0,1,0,2,26,171000,57,0,1,4,1,1,12,0
0,1,0,1,0,0,0,0,2,18,270000,38,18,4,4,1,1,6,0
0,0,0,1,1,0,0,0,1,20,112500,52,15,2,4,3,1,17,0
1,0,0,1,1,0,0,1,3,58,90000,29,5,4,4,1,1,12,0
1,1,0,0,1,0,0,0,2,45,157500,56,6,4,1,1,1,8,0
0,0,0,0,1,0,0,0,2,29,225000,33,0,2,4,1,5,11,0
0,1,0,0,0,0,0,0,2,13,112500,28,9,4,4,1,1,8,0
0,1,0,1,0,0,0,1,2,8,225000,34,4,0,4,3,1,13,0
0,1,0,1,0,0,0,2,4,7,135000,36,6,2,1,1,1,3,0
0,0,0,1,1,0,0,1,3,10,157500,26,4,4,4,1,1,8,1
0,0,0,0,0,0,0,0,2,25,450000,30,9,4,1,1,1,15,0
0,1,0,0,0,0,0,0,1,13,675000,45,4,0,1,3,1,10,0
1,0,0,0,0,0,0,0,2,12,270000,46,25,0,4,1,1,8,0
1,1,0,1,1,0,0,0,2,15,202500,40,2,4,3,1,4,8,0
0,1,0,0,0,0,0,0,2,57,202500,37,3,4,1,1,1,12,0
0,0,0,0,1,0,1,0,2,57,121500,56,0,1,4,1,1,12,0
0,1,0,1,1,0,0,0,2,3,135000,56,20,4,4,1,1,10,0
0,0,0,1,1,0,0,0,1,20,112500,37,0,4,4,2,1,12,1
0,0,0,1,1,0,0,0,2,39,157500,27,0,0,1,0,1,0,0
1,0,0,0,0,0,0,0,1,3,247500,22,0,4,4,3,1,8,0
0,1,0,0,1,0,1,0,1,6,180000,55,0,1,4,4,1,12,0
0,0,0,0,0,0,1,0,2,49,81000,62,0,1,4,1,1,12,0
1,0,0,0,0,0,1,0,2,29,47250,57,0,1,1,1,1,12,0
0,0,0,0,0,0,0,0,2,43,67500,49,20,2,4,1,0,6,0
0,1,1,0,0,0,1,0,1,39,90000,62,0,1,4,4,1,12,1
0,1,1,0,1,0,1,0,2,9,270000,51,0,1,4,1,1,12,0
1,1,1,0,0,0,0,0,2,27,225000,62,2,4,1,1,1,17,0
1,0,0,0,0,0,1,1,3,6,270000,51,0,1,4,1,1,12,0
0,1,1,0,0,0,1,0,2,56,270000,47,0,1,4,1,1,12,0
0,0,1,0,0,0,0,1,3,15,166500,25,2,0,1,1,1,15,0
0,0,1,1,1,0,0,1,3,3,112500,30,0,4,4,1,1,12,0
0,0,1,0,0,0,0,0,1,8,351000,47,11,2,4,3,1,11,1
0,1,1,0,0,0,0,0,1,40,157500,51,0,0,4,3,1,15,0
0,0,1,1,0,0,0,0,2,31,90000,54,8,4,4,1,1,12,0
0,0,0,0,0,0,1,0,2,20,61875,59,0,1,4,1,1,12,0
0,0,0,0,0,0,0,0,1,31,292500,28,8,4,4,2,2,10,1
0,0,1,0,0,0,1,2,4,17,54000,60,0,1,1,1,1,12,0
0,0,1,0,0,0,1,0,2,3,90000,59,0,1,1,1,1,12,1
0,0,1,0,1,0,1,0,1,43,112500,55,0,1,4,3,1,12,0
1,0,1,0,0,0,0,1,3,6,157500,30,9,4,4,1,3,10,0
0,0,1,0,0,0,0,2,4,31,112500,37,6,4,4,0,1,15,0
1,0,1,1,1,0,0,0,1,26,229500,45,3,4,4,3,1,4,0
0,0,1,0,1,0,1,0,2,12,67500,57,0,1,4,1,1,12,0
0,0,0,0,0,0,0,0,2,28,135000,52,0,4,3,1,4,8,0
1,1,0,0,0,0,0,2,4,59,135000,45,1,4,4,1,5,12,0
1,1,1,1,0,0,0,0,2,22,450000,60,11,4,4,1,1,12,1
1,1,1,1,0,0,0,2,4,3,292500,24,2,4,4,1,1,8,0
0,0,0,0,0,0,0,1,3,34,225000,30,8,4,4,1,1,0,0
0,1,1,0,0,0,0,1,3,44,355500,41,0,0,4,1,1,3,0
1,1,1,1,1,0,0,2,4,35,270000,43,0,4,4,0,1,4,0
0,0,1,0,1,0,0,1,2,8,112500,49,25,4,4,2,1,8,0
0,0,1,0,0,0,1,0,2,7,184500,56,0,1,4,0,1,12,0
0,1,1,1,1,0,0,2,4,50,144000,30,8,4,4,1,1,12,0
0,0,1,0,0,0,0,1,3,16,391500,38,8,4,1,1,1,12,0
1,0,1,0,0,1,0,0,1,18,157500,27,0,0,1,3,1,9,0
1,0,1,0,1,1,0,1,3,60,157500,29,6,0,4,1,1,8,0
0,0,0,0,0,0,0,1,3,46,157500,31,10,4,4,0,5,15,0
0,0,1,0,0,1,1,0,1,4,153000,60,0,1,4,3,1,12,0
0,0,1,0,0,0,0,1,3,27,90000,31,3,4,4,0,1,2,1
1,0,1,0,0,1,0,0,2,47,135000,54,13,0,4,1,1,4,0
0,0,1,0,0,0,0,0,2,8,157500,53,3,4,4,1,1,2,0
0,0,0,0,0,0,0,0,1,14,157500,32,3,0,1,3,4,12,0
0,0,1,0,0,0,0,2,4,10,117000,27,1,4,4,1,1,12,0
0,0,1,0,0,0,0,0,2,57,135000,55,4,4,4,1,1,8,0
1,1,1,0,1,0,0,1,3,37,270000,33,10,0,4,1,1,3,0
1,0,0,0,1,0,0,0,2,15,135000,57,3,4,4,1,1,8,0
1,1,1,0,1,0,1,0,2,8,103500,59,0,1,4,1,1,12,0
0,1,1,0,0,0,0,0,1,21,180000,26,4,4,2,3,1,4,0
0,0,0,0,1,0,0,0,2,34,144000,43,5,4,4,1,1,8,0
0,0,1,0,0,0,0,0,2,19,247500,58,11,0,4,0,1,15,0
1,0,1,0,0,0,0,0,1,32,90000,53,2,2,4,2,1,1,0
1,0,1,0,1,0,1,0,2,30,79650,44,0,1,4,1,1,12,0
1,1,1,0,0,0,0,0,2,34,184500,33,3,4,4,1,1,4,0
0,0,1,1,1,0,0,2,3,8,90000,37,12,4,4,2,1,8,0
0,0,0,0,0,0,1,0,2,41,33300,53,0,1,4,1,3,12,0
0,0,0,0,0,0,1,0,2,12,135000,62,0,1,4,1,1,12,0
1,1,1,0,1,0,0,1,3,28,202500,27,4,0,4,1,1,12,0
0,0,1,0,0,0,0,0,2,24,180000,46,4,4,1,1,1,15,0
0,0,1,0,0,0,0,2,3,38,198000,42,7,0,2,2,1,12,0
0,0,1,0,0,0,0,1,3,6,135000,37,1,4,1,1,1,6,0
0,1,1,0,0,0,0,0,2,24,225000,46,5,4,1,1,1,15,0
0,0,1,0,0,0,1,0,2,13,175500,56,0,1,4,1,1,12,0
0,0,1,0,1,0,0,3,4,31,135000,37,12,4,4,3,2,12,1
0,1,1,0,0,0,0,0,1,13,112500,58,2,4,4,4,1,1,1
0,0,1,0,0,0,0,0,2,11,202500,45,4,4,4,1,1,11,0
0,1,1,0,0,0,0,0,2,48,292500,50,9,0,1,1,1,15,0
0,0,1,0,1,0,1,0,2,38,135000,53,0,1,3,1,1,12,0
0,0,1,0,0,0,0,1,3,48,315000,46,2,4,4,1,1,6,0
1,1,1,0,0,0,0,0,2,23,135000,30,2,4,4,0,4,4,0
1,0,1,1,0,0,0,1,3,6,135000,28,3,4,4,1,1,8,0
1,1,1,0,0,0,0,1,3,39,135000,44,13,4,4,1,1,8,0
0,0,1,0,1,0,1,0,1,39,180000,53,0,1,2,3,1,12,0
0,0,1,0,0,0,0,0,1,10,144000,36,13,4,1,3,1,12,0
1,0,1,0,1,0,0,0,2,60,450000,51,9,0,1,1,1,8,0
0,0,1,0,1,0,0,1,3,16,112500,40,3,0,4,0,1,15,0
0,0,1,0,0,0,1,0,1,34,90000,68,0,1,4,2,1,12,0
0,0,1,1,1,0,0,0,1,18,121500,47,6,4,4,4,1,12,0
0,1,1,1,1,0,0,0,2,28,112500,40,2,4,4,1,1,0,0
1,1,1,0,0,0,0,0,2,31,157500,51,5,4,4,1,1,12,0
0,1,1,0,0,0,0,3,5,13,225000,38,6,0,4,1,1,15,0
1,1,1,1,1,1,0,1,3,32,292500,28,2,0,1,1,1,3,0
0,0,1,1,1,0,0,0,2,44,202500,35,2,4,1,1,1,0,0
0,0,1,0,0,0,0,0,2,32,126000,51,20,2,1,1,1,3,0
1,0,1,1,0,0,0,0,2,48,180000,35,1,0,4,1,1,12,0
0,1,1,1,1,0,0,1,3,24,63000,37,3,4,4,0,1,15,0
0,1,1,0,1,0,0,1,3,49,135000,30,0,0,1,0,1,0,0
0,0,1,1,1,0,0,2,4,12,54000,35,0,0,1,1,1,15,0
0,0,1,0,0,0,1,0,2,45,67500,60,0,1,4,1,1,12,1
1,1,1,1,1,1,0,1,3,19,225000,27,3,4,4,1,1,15,0
0,0,1,0,0,0,0,0,2,10,67500,54,15,4,4,1,1,11,0
1,0,1,0,0,0,0,0,2,48,157500,34,7,4,4,1,1,8,0
0,0,1,0,0,0,0,0,1,22,157500,46,4,0,4,4,1,3,0
0,0,1,0,0,0,1,0,2,14,135000,63,0,1,4,1,1,12,0
0,0,1,0,1,0,0,0,2,37,135000,66,8,4,4,1,1,11,0
1,1,1,0,0,0,1,1,3,40,315000,68,0,1,4,1,1,12,0
0,0,1,0,0,0,0,3,5,45,135000,35,2,0,4,1,1,15,0
1,0,1,0,1,0,0,1,3,37,81000,43,10,4,4,1,1,8,1
0,0,1,0,1,0,1,0,2,13,292500,56,0,1,4,0,1,12,0
0,1,0,0,0,0,0,0,2,18,225000,32,0,0,1,1,5,0,1
1,0,1,1,1,0,0,0,1,37,90000,28,0,4,4,3,1,4,0
0,0,1,0,0,0,0,2,4,58,202500,38,4,2,4,1,0,6,0
1,0,1,1,1,0,0,2,4,33,135000,33,0,0,4,1,1,8,0
1,1,1,1,0,0,0,0,1,31,112500,24,0,4,4,3,1,8,0
0,0,1,1,0,0,0,2,4,18,180000,36,18,4,4,1,1,3,0
0,0,1,0,0,0,0,0,1,17,157500,50,4,4,4,2,1,15,0
1,1,1,0,0,0,0,1,3,23,225000,30,2,0,4,1,1,10,1
1,1,0,0,1,0,0,0,2,49,220500,62,10,4,4,1,1,8,0
0,0,0,0,1,0,1,0,2,4,45000,53,0,1,4,1,1,12,0
0,1,1,0,1,0,0,0,2,59,126000,32,0,4,3,1,5,3,1
0,0,1,0,0,1,0,0,2,39,112500,47,10,2,4,1,1,11,0
0,0,1,0,1,0,0,0,2,48,180000,28,6,0,4,1,1,12,0
1,0,1,0,0,0,0,0,2,14,157500,30,4,4,4,1,1,8,0
0,0,1,0,0,0,0,1,2,7,157500,34,3,2,4,3,1,18,0
0,1,1,0,0,0,0,0,2,9,67500,32,1,2,1,0,1,3,1
